order_id,sale_date,delivery_date,delivery_status,product,customer_feedback,sales_region,quantity,sales_amount_cny,月份,货品交货状况,销售区域,货品,delivery_days,is_on_time,data_quality_flag
P244292,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,1.0,25.61,9,按时交货,马来西亚,货品6,91,True,正常
P244336,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,269.64,12,按时交货,泰国,货品5,60,True,正常
P244336,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,1.0,269.64,12,按时交货,泰国,货品5,60,True,正常
P244345,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,1.0,914.06,12,按时交货,马来西亚,货品6,60,True,正常
P244455,2016-10-30,2016-12-30,按时交货,货品6,拒货,马来西亚,1.0,71.53,10,按时交货,马来西亚,货品6,61,True,正常
P244499,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,139.43,10,按时交货,泰国,货品5,61,True,正常
P244499,2016-10-30,2016-12-30,按时交货,货品5,质量合格,泰国,1.0,71.83,10,按时交货,泰国,货品5,61,True,正常
P245064,2016-11-30,2017-1-30,按时交货,货品6,质量合格,马来西亚,3.0,37.43,11,按时交货,马来西亚,货品6,61,True,正常
P245067,2016-11-30,2017-1-30,按时交货,货品6,质量合格,马来西亚,1.0,25.38,11,按时交货,马来西亚,货品6,61,True,正常
P245070,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,16.0,26.62,10,按时交货,马来西亚,货品6,61,True,正常
P245076,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,1.0,4.29,10,按时交货,华北,货品3,61,True,正常
P245076,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,1.0,6.14,10,按时交货,华北,货品3,61,True,正常
P245108,2016-11-10,2017-2-10,按时交货,货品2,质量合格,华东,16.0,2819.34,11,按时交货,华东,货品2,92,True,正常
P245128,2016-11-10,2017-2-10,按时交货,货品2,质量合格,华东,16.0,2819.34,11,按时交货,华东,货品2,92,True,正常
P245133,2016-10-12,2017-1-12,按时交货,货品6,质量合格,马来西亚,1.0,21.75,10,按时交货,马来西亚,货品6,92,True,正常
P245133,2016-10-12,2017-1-12,按时交货,货品6,质量合格,马来西亚,3.0,19.19,10,按时交货,马来西亚,货品6,92,True,正常
P245258,2016-11-15,2017-2-15,按时交货,货品5,质量合格,泰国,3.0,168.07,11,按时交货,泰国,货品5,92,True,正常
P245915,2016-10-30,2016-12-30,按时交货,货品2,质量合格,华东,4.0,0.51,10,按时交货,华东,货品2,61,True,正常
P245915,2016-10-30,2016-12-30,按时交货,货品2,质量合格,华东,8.0,12.29,10,按时交货,华东,货品2,61,True,正常
P245919,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,1.0,25.21,10,按时交货,华北,货品3,61,True,正常
P246023,2016-10-10,2017-1-10,按时交货,货品3,质量合格,华北,1.0,8.78,10,按时交货,华北,货品3,92,True,正常
P246131,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,12.16,10,按时交货,马来西亚,货品6,61,True,正常
P246131,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,4.49,10,按时交货,马来西亚,货品6,61,True,正常
P246665,2016-10-20,2017-1-20,按时交货,货品2,质量合格,华东,12.0,22.46,10,按时交货,华东,货品2,92,True,正常
P246666,2016-10-20,2017-1-20,按时交货,货品2,质量合格,华东,12.0,22.46,10,按时交货,华东,货品2,92,True,正常
P246666,2016-10-20,2017-1-20,按时交货,货品2,质量合格,华东,12.0,22.46,10,按时交货,华东,货品2,92,True,正常
P246672,2016-11-11,2017-2-11,按时交货,货品5,质量合格,泰国,1.0,330.22,11,按时交货,泰国,货品5,92,True,正常
P246678,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,20.0,16.47,10,按时交货,马来西亚,货品6,92,True,正常
P246733,2016-09-15,2016-12-15,按时交货,货品5,返修,泰国,5.0,108.94,9,按时交货,泰国,货品5,91,True,正常
P246741,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,5.0,15.87,9,按时交货,马来西亚,货品6,91,True,正常
P246741,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,8.0,20.48,9,按时交货,马来西亚,货品6,91,True,正常
P246758,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,2.0,5.38,10,按时交货,马来西亚,货品6,61,True,正常
P246758,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,14.0,13.63,10,按时交货,马来西亚,货品6,61,True,正常
P246773,2016-10-14,2017-1-14,按时交货,货品3,返修,华北,18.0,103.67,10,按时交货,华北,货品3,92,True,正常
P246800,2016-10-15,2017-1-15,按时交货,货品5,返修,泰国,1.0,104.94,10,按时交货,泰国,货品5,92,True,正常
P246840,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,5.0,35.84,10,按时交货,华北,货品3,61,True,正常
P246940,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,500.0,24.33,10,按时交货,华北,货品3,61,True,正常
P247031,2016-12-14,2017-3-14,按时交货,货品2,质量合格,华东,1.0,11.89,12,按时交货,华东,货品2,90,True,正常
P247031,2016-12-14,2017-3-14,按时交货,货品2,质量合格,华东,1.0,11.89,12,按时交货,华东,货品2,90,True,正常
P247478,2016-11-30,2017-1-30,按时交货,货品2,质量合格,华东,268.0,20.06,11,按时交货,华东,货品2,61,True,正常
P247478,2016-11-30,2017-1-30,按时交货,货品2,质量合格,华东,268.0,20.06,11,按时交货,华东,货品2,61,True,正常
P247547,2016-11-21,2017-2-21,按时交货,货品3,质量合格,华北,1.0,1399.16,11,按时交货,华北,货品3,92,True,正常
P248422,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,1119.58,12,按时交货,华东,货品2,60,True,正常
P248427,2016-10-20,2017-1-20,按时交货,货品3,拒货,华北,16.0,3.36,10,按时交货,华北,货品3,92,True,正常
P248433,2016-12-10,2017-3-10,按时交货,货品3,质量合格,华北,224.0,147.91,12,按时交货,华北,货品3,90,True,正常
P248438,2016-10-10,2017-1-10,按时交货,货品2,质量合格,华东,4.0,7.5,10,按时交货,华东,货品2,92,True,正常
P248442,2016-10-30,2016-12-30,按时交货,货品6,拒货,马来西亚,100.0,70.55,10,按时交货,马来西亚,货品6,61,True,正常
P248552,2016-10-30,2016-12-30,按时交货,货品2,质量合格,华东,1.0,38.53,10,按时交货,华东,货品2,61,True,正常
P248604,2016-09-14,2016-12-14,按时交货,货品2,返修,华东,1.0,3078.36,9,按时交货,华东,货品2,91,True,正常
P248604,2016-09-14,2016-12-14,按时交货,货品2,返修,华东,1.0,641.33,9,按时交货,华东,货品2,91,True,正常
P248633,2016-10-27,2016-12-27,按时交货,货品2,返修,华东,1.0,3078.36,10,按时交货,华东,货品2,61,True,正常
P248633,2016-10-27,2016-12-27,按时交货,货品2,返修,华东,1.0,641.33,10,按时交货,华东,货品2,61,True,正常
P248661,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,13.47,10,按时交货,马来西亚,货品6,92,True,正常
P248675,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,300.0,13.46,10,按时交货,华北,货品3,61,True,正常
P248675,2016-10-30,2016-12-30,按时交货,货品3,质量合格,华北,240.0,23.41,10,按时交货,华北,货品3,61,True,正常
P248760,2016-09-15,2016-12-15,按时交货,货品6,质量合格,马来西亚,4.0,37.52,9,按时交货,马来西亚,货品6,91,True,正常
P249235,2016-10-10,2017-1-10,按时交货,货品3,质量合格,华北,1.0,346.32,10,按时交货,华北,货品3,92,True,正常
P249240,2016-10-15,2017-1-15,晚交货,货品2,返修,华东,4.0,4722.18,10,晚交货,华东,货品2,92,False,正常
P249505,2016-12-30,2017-2-28,按时交货,货品5,质量合格,泰国,3.0,147.74,12,按时交货,泰国,货品5,60,True,正常
P249549,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,1305.87,10,按时交货,马来西亚,货品6,92,True,正常
P249575,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,2.0,120.08,10,按时交货,泰国,货品5,92,True,正常
P250916,2016-11-28,2017-1-28,按时交货,货品2,质量合格,华东,1.0,729.24,11,按时交货,华东,货品2,61,True,正常
P250921,2016-10-17,2017-1-17,按时交货,货品6,质量合格,马来西亚,2.0,4.15,10,按时交货,马来西亚,货品6,92,True,正常
P250921,2016-10-17,2017-1-17,按时交货,货品6,质量合格,马来西亚,4.0,8.3,10,按时交货,马来西亚,货品6,92,True,正常
P250941,2016-10-10,2017-1-10,按时交货,货品3,质量合格,华北,1.0,161.7,10,按时交货,华北,货品3,92,True,正常
P251034,2016-12-01,2017-1-31,按时交货,货品3,质量合格,华北,20.0,551.17,12,按时交货,华北,货品3,61,True,正常
P251069,2016-10-18,2017-1-18,按时交货,货品2,质量合格,华东,1.0,22.0,10,按时交货,华东,货品2,92,True,正常
P251083,2016-12-30,2017-2-28,晚交货,货品4,返修,西北,1.0,449.59,12,晚交货,西北,货品4,60,False,正常
P251130,2016-11-15,2017-2-15,按时交货,货品3,返修,华北,2.0,115.99,11,按时交货,华北,货品3,92,True,正常
P251145,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,21.71,10,按时交货,马来西亚,货品6,92,True,正常
P251740,2016-12-09,2017-3-9,按时交货,货品2,质量合格,华东,1.0,363.33,12,按时交货,华东,货品2,90,True,正常
P251795,2016-09-23,2016-12-23,按时交货,货品3,质量合格,华北,600.0,430.09,9,按时交货,华北,货品3,91,True,正常
P251926,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,1.0,193.31,10,按时交货,泰国,货品5,92,True,正常
P251928,2016-10-08,2017-1-8,晚交货,货品3,拒货,华北,1.0,69.93,10,晚交货,华北,货品3,92,False,正常
P251937,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,4.0,22.33,12,按时交货,华北,货品3,60,True,正常
P251937,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,4.0,22.33,12,按时交货,华北,货品3,60,True,正常
P251956,2016-11-18,2017-2-18,晚交货,货品3,质量合格,华北,1.0,31.47,11,晚交货,华北,货品3,92,False,正常
P251956,2016-11-18,2017-2-18,按时交货,货品3,质量合格,华北,1.0,206.13,11,按时交货,华北,货品3,92,True,正常
P251989,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,4.0,16.78,12,按时交货,华北,货品3,60,True,正常
P252562,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,10.0,54.48,10,按时交货,马来西亚,货品6,92,True,正常
P252569,2016-11-15,2017-2-15,按时交货,货品2,返修,华东,43.0,2124.69,11,按时交货,华东,货品2,92,True,正常
P252569,2016-11-15,2017-2-15,按时交货,货品2,返修,华东,43.0,2035.13,11,按时交货,华东,货品2,92,True,正常
P252575,2016-11-28,2017-1-28,按时交货,货品2,质量合格,华东,1.0,13.75,11,按时交货,华东,货品2,61,True,正常
P252578,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,1.0,358.47,12,按时交货,华东,货品2,61,True,正常
P252578,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,1.0,12.16,12,按时交货,华东,货品2,61,True,正常
P252602,2016-11-15,2017-2-15,晚交货,货品4,返修,西北,1.0,448.09,11,晚交货,西北,货品4,92,False,正常
P252656,2016-10-30,2016-12-30,按时交货,货品2,拒货,华东,1.0,70.3,10,按时交货,华东,货品2,61,True,正常
P252656,2016-10-30,2016-12-30,按时交货,货品2,拒货,华东,1.0,25.02,10,按时交货,华东,货品2,61,True,正常
P252688,2016-11-30,2017-1-30,按时交货,货品2,质量合格,华东,4.0,8.99,11,按时交货,华东,货品2,61,True,正常
P252688,2016-11-30,2017-1-30,按时交货,货品2,质量合格,华东,4.0,8.99,11,按时交货,华东,货品2,61,True,正常
P252694,2016-09-21,2016-12-21,按时交货,货品3,质量合格,华北,2.0,339.15,9,按时交货,华北,货品3,91,True,正常
P252722,2016-10-08,2017-1-8,晚交货,货品2,质量合格,华东,2.0,2772.09,10,晚交货,华东,货品2,92,False,正常
P252725,2016-12-10,2017-3-10,按时交货,货品3,质量合格,华北,1.0,651.13,12,按时交货,华北,货品3,90,True,正常
P252887,2016-10-15,2017-1-15,晚交货,货品4,返修,西北,1000.0,443.68,10,晚交货,西北,货品4,92,False,正常
P252887,2016-10-15,2017-1-15,晚交货,货品4,返修,西北,20.0,5.12,10,晚交货,西北,货品4,92,False,正常
P255090,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,1.0,1146.38,11,按时交货,华东,货品2,92,True,正常
P255101,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,500.0,271.38,10,按时交货,泰国,货品5,92,True,正常
P255102,2016-12-30,2017-2-28,按时交货,货品2,拒货,华东,1.0,82.14,12,按时交货,华东,货品2,60,True,正常
P255105,2016-10-08,2017-1-8,按时交货,货品2,质量合格,华东,1.0,335.64,10,按时交货,华东,货品2,92,True,正常
P255108,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,500.0,372.68,10,按时交货,泰国,货品5,92,True,正常
P255120,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,1.0,25.62,12,按时交货,华北,货品3,60,True,正常
P255136,2016-10-15,2017-1-15,按时交货,货品3,质量合格,华北,1.0,152.55,10,按时交货,华北,货品3,92,True,正常
P255181,2016-10-10,2017-1-10,按时交货,货品3,拒货,华北,1.0,3.6,10,按时交货,华北,货品3,92,True,正常
P255182,2016-10-08,2017-1-8,按时交货,货品2,拒货,华东,2.0,76.89,10,按时交货,华东,货品2,92,True,正常
P255190,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,4.0,69.71,12,按时交货,马来西亚,货品6,61,True,正常
P255195,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,27.55,10,按时交货,马来西亚,货品6,92,True,正常
P255242,2016-11-15,2017-2-15,按时交货,货品6,质量合格,马来西亚,1.0,23.07,11,按时交货,马来西亚,货品6,92,True,正常
P255253,2016-10-15,2017-1-15,晚交货,货品4,返修,西北,2.0,449.79,10,晚交货,西北,货品4,92,False,正常
P255327,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,1.0,401.54,12,按时交货,华北,货品3,60,True,正常
P255377,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,1304.39,10,按时交货,马来西亚,货品6,92,True,正常
P255428,2016-12-01,2017-1-31,按时交货,货品3,拒货,华北,300.0,19.21,12,按时交货,华北,货品3,61,True,正常
P255428,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,1.0,40.21,12,按时交货,马来西亚,货品6,61,True,正常
P255429,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,20.51,10,按时交货,马来西亚,货品6,92,True,正常
P255429,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,20.51,10,按时交货,马来西亚,货品6,92,True,正常
P255474,2016-10-15,2017-1-15,按时交货,货品3,质量合格,华北,1.0,939.61,10,按时交货,华北,货品3,92,True,正常
P255474,2016-10-15,2017-1-15,按时交货,货品3,质量合格,华北,1.0,939.61,10,按时交货,华北,货品3,92,True,正常
P255490,2016-10-30,2016-12-30,按时交货,货品6,质量合格,马来西亚,1.0,13.84,10,按时交货,马来西亚,货品6,61,True,正常
P255538,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,2.0,14.35,10,按时交货,马来西亚,货品6,92,True,正常
P256151,2016-09-20,2016-12-20,晚交货,货品3,质量合格,华北,1.0,889.13,9,晚交货,华北,货品3,91,False,正常
P256164,2016-11-20,2017-2-20,按时交货,货品2,质量合格,华东,1.0,36.13,11,按时交货,华东,货品2,92,True,正常
P256188,2016-12-01,2017-1-31,按时交货,货品3,质量合格,华北,1.0,2248.65,12,按时交货,华北,货品3,61,True,正常
P256236,2016-10-25,2016-12-25,按时交货,货品2,质量合格,华东,1.0,200.79,10,按时交货,华东,货品2,61,True,正常
P257139,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,60.0,85.44,12,按时交货,马来西亚,货品6,61,True,正常
P257145,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,1.92,10,按时交货,马来西亚,货品6,92,True,正常
P257145,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,23.07,10,按时交货,马来西亚,货品6,92,True,正常
P257208,2016-10-15,2017-1-15,按时交货,货品2,质量合格,华东,4.0,9.23,10,按时交货,华东,货品2,92,True,正常
P257208,2016-10-15,2017-1-15,按时交货,货品2,质量合格,华东,4.0,32.18,10,按时交货,华东,货品2,92,True,正常
P257209,2016-12-21,2017-3-21,按时交货,货品5,质量合格,泰国,144.0,262.89,12,按时交货,泰国,货品5,90,True,正常
P257239,2016-10-13,2017-1-13,按时交货,货品6,质量合格,马来西亚,8.0,13.84,10,按时交货,马来西亚,货品6,92,True,正常
P257356,2016-11-30,2017-1-30,按时交货,货品2,拒货,华东,110.0,49.47,11,按时交货,华东,货品2,61,True,正常
P257356,2016-11-30,2017-1-30,按时交货,货品2,拒货,华东,110.0,49.47,11,按时交货,华东,货品2,61,True,正常
P258069,2016-10-20,2017-1-20,按时交货,货品3,质量合格,华北,266.0,171.5,10,按时交货,华北,货品3,92,True,正常
P258160,2016-12-01,2017-1-31,按时交货,货品3,质量合格,华北,12.0,7.92,12,按时交货,华北,货品3,61,True,正常
P258182,2016-11-30,2017-1-30,按时交货,货品6,拒货,马来西亚,10.0,54.53,11,按时交货,马来西亚,货品6,61,True,正常
P259120,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,16.27,10,按时交货,马来西亚,货品6,92,True,正常
P259167,2016-12-01,2017-1-31,按时交货,货品5,返修,泰国,1.0,107.95,12,按时交货,泰国,货品5,61,True,正常
P259264,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,1.0,17.43,12,按时交货,马来西亚,货品6,61,True,正常
P259264,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,2.0,43.57,12,按时交货,马来西亚,货品6,61,True,正常
P259279,2016-11-10,2017-2-10,按时交货,货品2,质量合格,华东,134.0,10.05,11,按时交货,华东,货品2,92,True,正常
P259279,2016-11-10,2017-2-10,按时交货,货品2,质量合格,华东,134.0,10.05,11,按时交货,华东,货品2,92,True,正常
P259303,2016-12-19,2017-3-19,按时交货,货品2,拒货,华东,2.0,43.48,12,按时交货,华东,货品2,90,True,正常
P259303,2016-12-19,2017-3-19,按时交货,货品2,拒货,华东,2.0,43.48,12,按时交货,华东,货品2,90,True,正常
P259318,2016-10-29,2016-12-29,按时交货,货品5,质量合格,泰国,1.0,96.4,10,按时交货,泰国,货品5,61,True,正常
P259318,2016-10-29,2016-12-29,晚交货,货品5,质量合格,泰国,1.0,96.4,10,晚交货,泰国,货品5,61,False,正常
P260011,2016-12-30,2017-2-28,按时交货,货品3,质量合格,华北,1.0,48.19,12,按时交货,华北,货品3,60,True,正常
P260079,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,4.0,13.33,10,按时交货,马来西亚,货品6,92,True,正常
P260081,2016-11-10,2017-2-10,按时交货,货品3,质量合格,华北,1.0,276.21,11,按时交货,华北,货品3,92,True,正常
P260081,2016-11-10,2017-2-10,按时交货,货品3,质量合格,华北,1.0,329.59,11,按时交货,华北,货品3,92,True,正常
P260100,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,10.0,10.24,10,按时交货,马来西亚,货品6,92,True,正常
P260105,2016-10-15,2017-1-15,按时交货,货品6,质量合格,马来西亚,1.0,30.76,10,按时交货,马来西亚,货品6,92,True,正常
P260970,2016-12-01,2017-1-31,按时交货,货品5,质量合格,泰国,4.0,107.81,12,按时交货,泰国,货品5,61,True,正常
P260970,2016-12-01,2017-1-31,按时交货,货品5,质量合格,泰国,50.0,134.48,12,按时交货,泰国,货品5,61,True,正常
P260975,2016-11-10,2017-2-10,按时交货,货品6,返修,马来西亚,2.0,44.99,11,按时交货,马来西亚,货品6,92,True,正常
P260975,2016-11-10,2017-2-10,按时交货,货品2,返修,华东,2.0,61.42,11,按时交货,华东,货品2,92,True,正常
P261876,2016-12-01,2017-1-31,按时交货,货品3,质量合格,华北,1.0,151.64,12,按时交货,华北,货品3,61,True,正常
P261891,2016-11-15,2017-2-15,按时交货,货品3,质量合格,华北,2.0,14.03,11,按时交货,华北,货品3,92,True,正常
P261891,2016-11-15,2017-2-15,按时交货,货品3,质量合格,华北,2.0,14.03,11,按时交货,华北,货品3,92,True,正常
P261893,2016-11-11,2017-2-11,按时交货,货品3,质量合格,华北,1.0,11.77,11,按时交货,华北,货品3,92,True,正常
P261904,2016-12-30,2017-2-28,按时交货,货品5,返修,泰国,5.0,109.01,12,按时交货,泰国,货品5,60,True,正常
P261929,2016-12-01,2017-1-31,按时交货,货品5,拒货,泰国,2.0,69.98,12,按时交货,泰国,货品5,61,True,正常
P261929,2016-12-01,2017-1-31,按时交货,货品5,拒货,泰国,1.0,29.37,12,按时交货,泰国,货品5,61,True,正常
P262232,2016-12-01,2017-1-31,按时交货,货品6,质量合格,马来西亚,1.0,32.02,12,按时交货,马来西亚,货品6,61,True,正常
P262232,2016-12-01,2017-1-31,按时交货,货品6,质量合格,马来西亚,1.0,3.33,12,按时交货,马来西亚,货品6,61,True,正常
P263936,2016-12-30,2017-2-28,晚交货,货品4,返修,西北,20.0,668.51,12,晚交货,西北,货品4,60,False,正常
P263958,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,191.0,144.96,11,按时交货,华东,货品2,92,True,正常
P263958,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,191.0,144.96,11,按时交货,华东,货品2,92,True,正常
P263985,2016-10-15,2017-1-15,按时交货,货品3,质量合格,华北,1.0,153.6,10,按时交货,华北,货品3,92,True,正常
P268678,2016-11-15,2017-2-15,晚交货,货品4,返修,西北,1.0,755.45,11,晚交货,西北,货品4,92,False,正常
P268732,2016-12-15,2017-3-15,按时交货,货品5,质量合格,泰国,1.0,226.92,12,按时交货,泰国,货品5,90,True,正常
P268736,2016-11-05,2017-2-5,晚交货,货品5,质量合格,泰国,1.0,345.05,11,晚交货,泰国,货品5,92,False,正常
P268751,2016-12-01,2017-1-31,按时交货,货品3,拒货,华北,1.0,96.42,12,按时交货,华北,货品3,61,True,正常
P268754,2016-11-25,2017-1-25,晚交货,货品6,质量合格,马来西亚,1.0,52.46,11,晚交货,马来西亚,货品6,61,False,正常
P268755,2016-10-15,2017-1-15,按时交货,货品3,质量合格,华北,2.0,163.45,10,按时交货,华北,货品3,92,True,正常
P268756,2016-10-15,2017-1-15,按时交货,货品3,拒货,华北,1.0,88.05,10,按时交货,华北,货品3,92,True,正常
P268761,2016-11-05,2017-2-5,晚交货,货品5,返修,泰国,1.0,104.92,11,晚交货,泰国,货品5,92,False,正常
P268766,2016-12-01,2017-1-31,按时交货,货品2,质量合格,华东,1.0,14.62,12,按时交货,华东,货品2,61,True,正常
P268769,2016-12-28,2017-2-28,晚交货,货品6,拒货,马来西亚,1.0,59.96,12,晚交货,马来西亚,货品6,62,False,正常
P268783,2016-12-01,2017-1-31,按时交货,货品2,拒货,华东,1.0,69.6,12,按时交货,华东,货品2,61,True,正常
P268784,2016-10-15,2017-1-15,按时交货,货品3,质量合格,华北,3.0,12.88,10,按时交货,华北,货品3,92,True,正常
P268785,2016-12-01,2017-1-31,按时交货,货品2,拒货,华东,1.0,74.95,12,按时交货,华东,货品2,61,True,正常
P268823,2016-12-15,2017-3-15,晚交货,货品4,返修,西北,20.0,581.49,12,晚交货,西北,货品4,90,False,正常
P268828,2016-11-15,2017-2-15,按时交货,货品6,质量合格,马来西亚,1.0,27.38,11,按时交货,马来西亚,货品6,92,True,正常
P268841,2016-12-15,2017-3-15,按时交货,货品6,质量合格,马来西亚,1.0,50.13,12,按时交货,马来西亚,货品6,90,True,正常
P269001,2016-11-15,2017-2-15,按时交货,货品5,质量合格,泰国,1.0,190.52,11,按时交货,泰国,货品5,92,True,正常
P269580,2016-10-15,2017-1-15,按时交货,货品5,质量合格,泰国,1.0,157.06,10,按时交货,泰国,货品5,92,True,正常
P269606,2016-12-01,2017-1-31,晚交货,货品6,质量合格,马来西亚,313.0,1012.31,12,晚交货,马来西亚,货品6,61,False,正常
P270687,2016-12-01,2017-1-31,按时交货,货品6,质量合格,马来西亚,1.0,1372.98,12,按时交货,马来西亚,货品6,61,True,正常
P270759,2016-12-01,2017-1-31,按时交货,货品6,拒货,马来西亚,1.0,76.44,12,按时交货,马来西亚,货品6,61,True,正常
P271594,2016-10-17,2017-1-17,按时交货,货品2,质量合格,华东,2.0,46.69,10,按时交货,华东,货品2,92,True,正常
P272232,2016-12-01,2017-1-31,按时交货,货品5,质量合格,泰国,1.0,288.48,12,按时交货,泰国,货品5,61,True,正常
P272240,2016-12-15,2017-3-15,晚交货,货品2,质量合格,华东,1.0,237.89,12,晚交货,华东,货品2,90,False,正常
P272240,2016-11-22,2017-2-22,晚交货,货品2,质量合格,华东,1.0,237.89,11,晚交货,华东,货品2,92,False,正常
P272267,2016-12-01,2017-1-31,按时交货,货品5,拒货,泰国,1.0,98.19,12,按时交货,泰国,货品5,61,True,正常
P272359,2016-12-10,2017-3-10,按时交货,货品3,质量合格,华北,1260.0,333.83,12,按时交货,华北,货品3,90,True,正常
P273040,2016-11-05,2017-2-5,晚交货,货品6,质量合格,马来西亚,1.0,32.21,11,晚交货,马来西亚,货品6,92,False,正常
P273050,2016-12-01,2017-1-31,按时交货,货品3,返修,华北,1.0,105.16,12,按时交货,华北,货品3,61,True,正常
P273051,2016-11-30,2017-1-30,按时交货,货品3,拒货,华北,2.0,73.23,11,按时交货,华北,货品3,61,True,正常
P273061,2016-12-30,2017-2-28,晚交货,货品4,返修,西北,4.0,583.53,12,晚交货,西北,货品4,60,False,正常
P273122,2016-11-08,2017-2-8,按时交货,货品3,质量合格,华北,2.0,31.97,11,按时交货,华北,货品3,92,True,正常
P273161,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,5.0,24.1,11,按时交货,华东,货品2,92,True,正常
P273202,2016-10-24,2017-1-24,按时交货,货品5,质量合格,泰国,2.0,205.51,10,按时交货,泰国,货品5,92,True,正常
P273339,2016-11-15,2017-2-15,按时交货,货品3,质量合格,华北,1.0,357.73,11,按时交货,华北,货品3,92,True,正常
P273931,2016-12-30,2017-2-28,按时交货,货品2,质量合格,华东,1.0,11.07,12,按时交货,华东,货品2,60,True,正常
P273980,2016-12-19,2017-3-19,按时交货,货品2,质量合格,华东,4.0,22.86,12,按时交货,华东,货品2,90,True,正常
P273980,2016-12-19,2017-3-19,按时交货,货品2,质量合格,华东,2.0,4.6,12,按时交货,华东,货品2,90,True,正常
P274062,2016-12-01,2017-1-31,按时交货,货品3,质量合格,华北,21.0,36.29,12,按时交货,华北,货品3,61,True,正常
P274089,2016-12-30,2017-2-28,按时交货,货品6,质量合格,马来西亚,1.0,45.04,12,按时交货,马来西亚,货品6,60,True,正常
P274202,2016-11-15,2017-2-15,按时交货,货品5,质量合格,泰国,1.0,154.81,11,按时交货,泰国,货品5,92,True,正常
P274973,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,4.0,76.73,11,按时交货,华东,货品2,92,True,正常
P274973,2016-11-15,2017-2-15,按时交货,货品2,质量合格,华东,4.0,76.73,11,按时交货,华东,货品2,92,True,正常
P275847,2016-11-30,2017-1-30,按时交货,货品3,质量合格,华北,1.0,306.49,11,按时交货,华北,货品3,61,True,正常
P275918,2016-10-24,2017-1-24,按时交货,货品2,质量合格,华东,2.0,2307.36,10,按时交货,华东,货品2,92,True,正常
